trade_id,entry_time,exit_time,side,strategy_name,entry_order_type,exit_order_type,entry_price,effective_entry_price,exit_price,effective_exit_price,size_units,position_notional,gross_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding,net_pnl,return_pct,exit_reason,duration_bars,maker_fill_status
1,1704069720.0,1704070440.0,sell,Aggression Momentum Scalper,taker,taker,3507.6621729723224,3507.311406755025,3514.677497318267,3515.028965067999,0.28511868038692434,1000.0,-2.0002000200019485,0.4,0.4008801680168017,0.8008801680168017,0.1000100010001493,0.10021002100212392,0.20022002200227323,0.0,-3.0013002100210233,-0.0030013002100210233,Stop Loss Hit (stop-first conservative),12,EXECUTION_MODELED_TAKER
2,1704071040.0,1704071460.0,sell,Aggression Momentum Scalper,taker,taker,3502.859006493329,3502.5087205926798,3490.5989999706026,3490.9480598705995,0.2855096388827218,1000.0,3.500350035003485,0.4,0.39867972797279727,0.7986797279727973,0.10001000100011811,0.09965996599657485,0.19966996699669298,0.0,2.502000340033995,0.0025020003400339948,Take Profit Hit,7,EXECUTION_MODELED_TAKER
3,1704071940.0,1704073440.0,sell,Aggression Momentum Scalper,taker,taker,3488.525586914994,3488.176734356303,3495.5026380888244,3495.852188352633,0.286682721706914,1000.0,-2.000200020002062,0.4,0.4008801680168017,0.8008801680168017,0.10001000100004445,0.10021002100209121,0.20022002200213568,0.0,-3.0013002100209993,-0.0030013002100209994,Stop Loss Hit (stop-first conservative),25,EXECUTION_MODELED_TAKER
4,1704075180.0,1704075660.0,sell,Aggression Momentum Scalper,taker,taker,3489.310030347918,3488.961099344883,3496.288650408614,3496.638279273655,0.28661827160749037,1000.0,-2.000200020002019,0.4,0.4008801680168017,0.8008801680168017,0.1000100010001531,0.10021002100208641,0.2002200220022395,0.0,-3.00130021002106,-0.00300130021002106,Stop Loss Hit (stop-first conservative),8,EXECUTION_MODELED_TAKER
5,1704075720.0,1704075900.0,buy,Aggression Momentum Scalper,taker,taker,3499.13280465558,3499.4827179360454,3492.134539046269,3491.785325592364,0.28575651906341987,1000.0,-1.9998000199979966,0.4,0.39912016798320166,0.7991201679832016,0.09999000099986734,0.09979002099791179,0.1997800219977791,0.0,-2.9987002099789777,-0.0029987002099789778,Stop Loss Hit (stop-first conservative),3,EXECUTION_MODELED_TAKER
6,1704076440.0,1704076500.0,buy,Aggression Momentum Scalper,taker,taker,3505.4426158644364,3505.793160126023,3498.4317306327075,3498.0818874596443,0.2852421561470708,1000.0,-1.9998000199980177,0.4,0.39912016798320166,0.7991201679832016,0.09999000099991386,0.09979002099786967,0.19978002199778352,0.0,-2.998700209979003,-0.002998700209979003,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
7,1704076800.0,1704076920.0,buy,Aggression Momentum Scalper,taker,taker,3512.7555915329804,3513.1068670921336,3505.7300803499143,3505.379507341879,0.2846483291946423,1000.0,-1.9998000199980401,0.4,0.3991201679832017,0.7991201679832017,0.09999000099988259,0.09979002099793072,0.1997800219978133,0.0,-2.9987002099790554,-0.0029987002099790554,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
8,1704079380.0,1704079620.0,buy,Aggression Momentum Scalper,taker,taker,3488.7598524644404,3489.1087284496866,3500.9705119480664,3500.620414896872,0.2866061443847092,1000.0,3.4996500349966126,0.4,0.40131972802719745,0.8013197280271975,0.09999000099982874,0.10033996600332684,0.20032996700315558,0.0,2.4980003399662594,0.0024980003399662594,Take Profit Hit,4,EXECUTION_MODELED_TAKER
9,1704079680.0,1704081900.0,buy,Aggression Momentum Scalper,taker,taker,3496.8240238136477,3497.173706216029,3489.8303757660206,3489.481392728444,0.28594519003232705,1000.0,-1.9998000199979657,0.4,0.39912016798320166,0.7991201679832016,0.09999000099991129,0.0997900209978839,0.19978002199779518,0.0,-2.9987002099789626,-0.0029987002099789626,Stop Loss Hit (stop-first conservative),37,EXECUTION_MODELED_TAKER
10,1704082980.0,1704083400.0,buy,Aggression Momentum Scalper,taker,taker,3509.8705839291624,3510.2215709875554,3502.850842761304,3502.500557677028,0.28488230152339444,1000.0,-1.9998000199979729,0.4,0.39912016798320177,0.7991201679832018,0.09999000099992456,0.09979002099787392,0.19978002199779848,0.0,-2.998700209978973,-0.002998700209978973,Stop Loss Hit (stop-first conservative),7,EXECUTION_MODELED_TAKER
11,1704083820.0,1704084300.0,sell,Aggression Momentum Scalper,taker,taker,3491.6203233323836,3491.27116130005,3498.6035639790484,3498.9534243354465,0.2864286255060258,1000.0,-2.000200020002025,0.4,0.4008801680168017,0.8008801680168017,0.10001000100015335,0.1002100210021388,0.20022002200229216,0.0,-3.001300210021119,-0.0030013002100211187,Stop Loss Hit (stop-first conservative),8,EXECUTION_MODELED_TAKER
12,1704084360.0,1704084480.0,buy,Aggression Momentum Scalper,taker,taker,3501.5607879768827,3501.9109440556804,3494.557666400929,3494.208210634289,0.28555837540570533,1000.0,-1.9998000199979609,0.4,0.3991201679832017,0.7991201679832017,0.09999000099989805,0.09979002099785902,0.19978002199775707,0.0,-2.9987002099789195,-0.0029987002099789196,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
13,1704085860.0,1704086100.0,buy,Aggression Momentum Scalper,taker,taker,3508.136071681268,3508.486885288436,3501.1197995379052,3500.7696875579513,0.285023154623475,1000.0,-1.9998000199980144,0.4,0.3991201679832017,0.7991201679832017,0.09999000099992664,0.09979002099793378,0.19978002199786044,0.0,-2.9987002099790767,-0.0029987002099790766,Stop Loss Hit (stop-first conservative),4,EXECUTION_MODELED_TAKER
14,1704091020.0,1704091560.0,sell,Aggression Momentum Scalper,taker,taker,3498.6109023129493,3498.261041222718,3505.6081241175752,3505.958684929987,0.2858563120979898,1000.0,-2.000200020002015,0.4,0.4008801680168017,0.8008801680168017,0.10001000100004877,0.1002100210021448,0.20022002200219358,0.0,-3.0013002100210104,-0.0030013002100210103,Stop Loss Hit (stop-first conservative),9,EXECUTION_MODELED_TAKER
15,1704091800.0,1704092460.0,sell,Aggression Momentum Scalper,taker,taker,3492.747640661893,3492.398365897827,3499.733135943217,3500.083109256811,0.2863361779585874,1000.0,-2.0002000200020307,0.4,0.40088016801680165,0.8008801680168016,0.10001000100010153,0.10021002100203429,0.20022002200213582,0.0,-3.0013002100209683,-0.003001300210020968,Stop Loss Hit (stop-first conservative),11,EXECUTION_MODELED_TAKER
16,1704092520.0,1704094740.0,buy,Aggression Momentum Scalper,taker,taker,3500.027429078453,3500.377431821361,3493.027374220296,3492.678071482874,0.2856834782755605,1000.0,-1.9998000199980273,0.4,0.3991201679832017,0.7991201679832017,0.09999000099985589,0.09979002099789801,0.1997800219977539,0.0,-2.998700209978983,-0.002998700209978983,Stop Loss Hit (stop-first conservative),37,EXECUTION_MODELED_TAKER
17,1704094920.0,1704095040.0,buy,Aggression Momentum Scalper,taker,taker,3502.812392587361,3503.1626738266195,3495.806767802186,3495.457187125406,0.2854563413430262,1000.0,-1.9998000199980395,0.4,0.3991201679832017,0.7991201679832017,0.09999000099983057,0.09979002099786025,0.19978002199769082,0.0,-2.998700209978932,-0.002998700209978932,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
18,1704095760.0,1704095880.0,sell,Aggression Momentum Scalper,taker,taker,3491.2627278927707,3490.9136016199814,3498.245253348556,3498.595077873891,0.286457963192198,1000.0,-2.00020002000197,0.4,0.4008801680168017,0.8008801680168017,0.10001000100012454,0.10021002100212792,0.20022002200225247,0.0,-3.0013002100210238,-0.0030013002100210237,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
19,1704097860.0,1704099120.0,sell,Aggression Momentum Scalper,taker,taker,3488.741232875254,3488.3923587519666,3495.7187153410046,3496.0682872125385,0.28666500128379124,1000.0,-2.0002000200020422,0.4,0.4008801680168017,0.8008801680168017,0.1000100010000239,0.1002100210020581,0.200220022002082,0.0,-3.0013002100209256,-0.0030013002100209257,Stop Loss Hit (stop-first conservative),21,EXECUTION_MODELED_TAKER
